timestamp,open,high,low,close,volume
2025-09-14 00:00:00,4708.841744149995,4667.699652630318,4667.699652630318,4667.699652630318,30452117451.68358
2025-09-15 00:00:00,4667.699652630318,4609.786110950785,4609.786110950785,4609.786110950785,23827529566.903904
2025-09-16 00:00:00,4609.786110950785,4524.244939102515,4524.244939102515,4524.244939102515,33863743706.690956
2025-09-17 00:00:00,4524.244939102515,4504.266635522813,4504.266635522813,4504.266635522813,28053763147.05997
2025-09-18 00:00:00,4504.266635522813,4591.768794331328,4591.768794331328,4591.768794331328,41727122821.76891
2025-09-19 00:00:00,4591.768794331328,4590.6367372135155,4590.6367372135155,4590.6367372135155,29381752919.13096
2025-09-20 00:00:00,4590.6367372135155,4470.479474009387,4470.479474009387,4470.479474009387,28156319659.26727
2025-09-21 00:00:00,4470.479474009387,4481.799472368209,4481.799472368209,4481.799472368209,14314030981.454111
2025-09-22 00:00:00,4481.799472368209,4452.87113037789,4452.87113037789,4452.87113037789,15910684640.581882
2025-09-23 00:00:00,4452.87113037789,4199.951774017639,4199.951774017639,4199.951774017639,52988093949.58233
2025-09-24 00:00:00,4199.951774017639,4166.1905498775295,4166.1905498775295,4166.1905498775295,29902684711.810097
2025-09-25 00:00:00,4166.1905498775295,4148.65682762035,4148.65682762035,4148.65682762035,29988924904.58222
2025-09-26 00:00:00,4148.65682762035,3863.0632875907245,3863.0632875907245,3863.0632875907245,63461265827.195854
2025-09-27 00:00:00,3863.0632875907245,4037.0979210260916,4037.0979210260916,4037.0979210260916,43443403793.85234
2025-09-28 00:00:00,4037.0979210260916,4018.167453105732,4018.167453105732,4018.167453105732,17011629273.367075
2025-09-29 00:00:00,4018.167453105732,4141.839664086501,4141.839664086501,4141.839664086501,21656522951.624653
2025-09-30 00:00:00,4141.839664086501,4215.61278947927,4215.61278947927,4215.61278947927,34604598514.675
2025-10-01 00:00:00,4215.61278947927,4144.230463371581,4144.230463371581,4144.230463371581,34013325290.49775
2025-10-02 00:00:00,4144.230463371581,4343.951983440489,4343.951983440489,4343.951983440489,42741046618.56157
2025-10-03 00:00:00,4343.951983440489,4484.006245909478,4484.006245909478,4484.006245909478,41104321433.11955
2025-10-04 00:00:00,4484.006245909478,4515.759068159723,4515.759068159723,4515.759068159723,45970576945.09693
2025-10-05 00:00:00,4515.759068159723,4487.706651673285,4487.706651673285,4487.706651673285,20597928707.86516
2025-10-06 00:00:00,4487.706651673285,4515.321391965295,4515.321391965295,4515.321391965295,40355486904.311195
2025-10-07 00:00:00,4515.321391965295,4689.131734746596,4689.131734746596,4689.131734746596,41164885082.65789
2025-10-08 00:00:00,4689.131734746596,4454.32846286666,4454.32846286666,4454.32846286666,49804861778.9329
2025-10-09 00:00:00,4454.32846286666,4527.578004547945,4527.578004547945,4527.578004547945,36623453162.8216
2025-10-10 00:00:00,4527.578004547945,4368.649439385323,4368.649439385323,4368.649439385323,42731695438.879875
2025-10-11 00:00:00,4368.649439385323,3835.632842050135,3835.632842050135,3835.632842050135,90784076986.425
2025-10-12 00:00:00,3835.632842050135,3749.218185954949,3749.218185954949,3749.218185954949,54140013164.198265
2025-10-13 00:00:00,3749.218185954949,4159.729307791921,4159.729307791921,4159.729307791921,57642806541.61372
2025-10-14 00:00:00,4159.729307791921,4246.217461554773,4246.217461554773,4246.217461554773,46426992105.166855
2025-10-15 00:00:00,4246.217461554773,4128.888447033946,4128.888447033946,4128.888447033946,62876294833.97642
2025-10-16 00:00:00,4128.888447033946,3983.1544356894233,3983.1544356894233,3983.1544356894233,44806571765.16941
2025-10-17 00:00:00,3983.1544356894233,3890.1993012479857,3890.1993012479857,3890.1993012479857,44673230678.7307
2025-10-18 00:00:00,3890.1993012479857,3831.244175835675,3831.244175835675,3831.244175835675,52519500424.67195
2025-10-19 00:00:00,3831.244175835675,3889.4990302043157,3889.4990302043157,3889.4990302043157,19845543405.385517
2025-10-20 00:00:00,3889.4990302043157,3985.0765644046796,3985.0765644046796,3985.0765644046796,29233928200.2202
2025-10-21 00:00:00,3985.0765644046796,3978.7901551344357,3978.7901551344357,3978.7901551344357,35767064768.00727
2025-10-22 00:00:00,3978.7901551344357,3877.4871979550117,3877.4871979550117,3877.4871979550117,46069514674.15889
2025-10-23 00:00:00,3877.4871979550117,3801.7907952382916,3801.7907952382916,3801.7907952382916,41712359613.706055
2025-10-23 14:27:24,3801.7907952382916,3833.72728418361,3833.72728418361,3833.72728418361,39158276480.878334
